time,stockX,stockY,stockZ
7.5,28.813232,32.981903,18.92078
7.6,28.578833,32.86914,19.011623
7.7000003,28.344484,32.75606,19.102402
7.8,28.11017,32.642666,19.193073
7.9,27.875885,32.52896,19.283588
8.0,27.641613,32.414967,19.373886
8.1,27.407356,32.30071,19.463896
8.2,27.173103,32.186153,19.55355
8.3,26.93888,32.07142,19.642773
8.400001,26.704687,31.956522,19.731524
8.5,26.470545,31.841528,19.819754
8.6,26.236467,31.72648,19.90744
8.7,26.00246,31.611437,19.99455
8.8,25.76853,31.496422,20.081068
8.900001,25.534676,31.381475,20.166983
9.0,25.300898,31.266617,20.252283
9.1,25.067188,31.151863,20.33698
9.2,24.833544,31.037216,20.42108
9.3,24.599941,30.92269,20.504597
9.400001,24.366371,30.808266,20.58756
9.5,24.132818,30.69399,20.669994
9.6,23.899256,30.579737,20.751932
9.7,23.665657,30.465506,20.833412
9.8,23.43199,30.351252,20.914488
9.900001,23.19823,30.236927,20.995218
10.0,22.964357,30.12249,21.075653
10.1,22.730337,30.007898,21.155842
10.2,22.496151,29.89312,21.235838
10.3,22.261772,29.778112,21.315697
10.400001,22.027184,29.662842,21.395475
10.5,21.79236,29.54728,21.47522
10.6,21.557268,29.4315,21.55497
10.7,21.321936,29.31531,21.634787
10.8,21.086346,29.198805,21.714674
10.900001,20.850502,29.082016,21.79465
11.0,20.614428,28.964972,21.874706
11.1,20.378141,28.847696,21.954847
11.2,20.141678,28.73022,22.035051
11.3,19.905077,28.612568,22.115303
11.400001,19.6684,28.494764,22.19557
11.5,19.431704,28.376837,22.275806
11.6,19.19506,28.258816,22.355968
11.7,18.958601,28.140757,22.435987
11.8,18.722319,28.02259,22.515848
11.900001,18.48634,27.904352,22.595497
12.0,18.25076,27.786049,22.674889
12.1,18.01566,27.667679,22.754004
12.2,17.781128,27.549253,22.832819
12.3,17.547245,27.43077,22.911333
12.400001,17.31409,27.312239,22.98955
12.5,17.08175,27.193668,23.06749
12.6,16.850292,27.075066,23.14518
12.7,16.619799,26.956436,23.222662
12.8,16.390316,26.837704,23.299957
12.900001,16.161934,26.719015,23.377178
13.0,15.934716,26.600315,23.454388
13.1,15.708703,26.481606,23.531652
13.2,15.483928,26.362898,23.609016
13.3,15.260386,26.2442,23.686508
13.400001,15.03806,26.125525,23.764132
13.5,14.816913,26.00689,23.841873
13.6,14.596821,25.888245,23.919779
13.7,14.377794,25.769712,23.997684
13.8,14.159712,25.65125,24.0756
13.900001,13.942505,25.532867,24.153494
14.0,13.726101,25.41456,24.231337
14.1,13.510427,25.296339,24.309122
14.2,13.295428,25.17821,24.386839
14.3,13.081036,25.060177,24.464504
14.400001,12.867195,24.942247,24.542143
14.5,12.653859,24.82443,24.619778
14.6,12.440973,24.70673,24.697454
14.7,12.22846,24.589167,24.77518
14.8,12.016323,24.471743,24.85309
14.900001,11.804479,24.354492,24.931252
15.0,11.592874,24.23745,25.009762
15.1,11.381452,24.120642,25.088682
15.2,11.17018,24.004099,25.168047
15.3,10.959017,23.88784,25.247862
15.400001,10.747934,23.771894,25.328104
15.5,10.536914,23.656282,25.408722
15.6,10.325934,23.541025,25.489634
15.7,10.115026,23.426058,25.570719
15.8,9.904142,23.311537,25.651903
15.900001,9.693341,23.19742,25.733072
16.0,9.482667,23.083714,25.814146
16.1,9.272166,22.970413,25.89507
16.2,9.061911,22.857508,25.9758
16.300001,8.851972,22.744963,26.056318
16.4,8.642454,22.632824,26.136637
16.5,8.433414,22.520912,26.216742
16.6,8.22494,22.409243,26.296667
16.7,8.017106,22.29778,26.376455
16.800001,7.8099747,22.186497,26.456135
16.9,7.603613,22.075373,26.53574
17.0,7.3980627,21.964401,26.6153
17.1,7.1933727,21.85358,26.694843
17.2,6.9895654,21.7429,26.774385
17.300001,6.7866936,21.632404,26.853947
17.4,6.5847588,21.522076,26.933495
17.5,6.383754,21.411913,27.012981
17.6,6.18368,21.301914,27.092358
17.7,5.9845333,21.192074,27.171564
17.800001,5.786308,21.082394,27.25052
17.9,5.5889983,20.972866,27.329147
18.0,5.3925996,20.863428,27.407341
18.1,5.197112,20.754175,27.485037
18.2,5.002579,20.645061,27.562178
18.300001,4.809044,20.536097,27.638716
18.4,4.6165586,20.42727,27.714628
18.5,4.4251685,20.31858,27.789913
18.6,4.234938,20.21002,27.864569
18.7,4.0459423,20.101568,27.93873
18.800001,3.8582213,19.993248,28.012238
18.9,3.671827,19.88506,28.085127
19.0,3.4867988,19.777008,28.157366
19.1,3.3031855,19.669127,28.228916
19.2,3.121032,19.561441,28.299755
19.300001,2.940384,19.453987,28.369848
19.4,2.7612903,19.346819,28.439177
19.5,2.5837767,19.240044,28.50778
19.6,2.407885,19.133614,28.575619
19.7,2.2336211,19.027624,28.642792
19.800001,2.06098,18.922094,28.709356
19.9,1.8899465,18.81703,28.775381
20.0,1.7204785,18.712404,28.84094
20.1,1.552528,18.608181,28.906006
20.2,1.3860537,18.50431,28.970785
20.300001,1.2210127,18.400726,29.035263
20.4,1.0573744,18.297377,29.099474
20.5,0.89510465,18.19422,29.163435
20.6,0.73418516,18.091227,29.227148
20.7,0.5746006,17.988386,29.290606
20.800001,0.4163412,17.88565,29.353779
20.9,0.25939405,17.783073,29.416628
21.0,0.10373054,17.680658,29.479094
21.1,-0.050670374,17.578432,29.541101
21.2,-0.20383443,17.476425,29.602596
21.300001,-0.3557889,17.374662,29.663506
21.4,-0.50656015,17.273186,29.723778
21.5,-0.65618515,17.172049,29.783352
21.6,-0.80468905,17.071241,29.84219
21.7,-0.95210403,16.970797,29.90028
21.800001,-1.0984603,16.870724,29.95761
21.9,-1.2437813,16.771029,30.014174
22.0,-1.3880954,16.67171,30.069973
22.1,-1.531418,16.57277,30.125004
22.2,-1.6737638,16.4742,30.179272
22.300001,-1.8151431,16.376019,30.232811
22.4,-1.9555496,16.278177,30.285536
22.5,-2.0949779,16.180674,30.337461
22.6,-2.2334142,16.083504,30.388569
22.7,-2.370845,15.986647,30.438847
22.800001,-2.5072575,15.890089,30.488283
22.9,-2.6426334,15.793819,30.536873
23.0,-2.7769659,15.697873,30.58463
23.1,-2.9102502,15.60214,30.631535
23.2,-3.042495,15.506646,30.677635
23.300001,-3.1737154,15.411375,30.722965
23.4,-3.303928,15.316311,30.76757
23.5,-3.4331641,15.221435,30.811508
23.6,-3.561453,15.126727,30.85484
23.7,-3.6888316,15.032173,30.897635
23.800001,-3.8153346,14.937742,30.939955
23.9,-3.9409928,14.843415,30.981874
24.0,-4.0658426,14.749166,31.023458
24.1,-4.18991,14.654966,31.064772
24.2,-4.31322,14.560796,31.105862
24.300001,-4.435794,14.466628,31.146784
24.4,-4.557649,14.372445,31.18759
24.5,-4.678819,14.278243,31.228222
24.6,-4.799291,14.183968,31.268854
24.7,-4.9190893,14.089629,31.30945
24.800001,-5.0382266,13.995216,31.350027
24.9,-5.156713,13.900735,31.390593
25.0,-5.2745624,13.806181,31.431147
25.1,-5.391781,13.711565,31.471687
25.2,-5.5083737,13.616896,31.512207
25.300001,-5.6243463,13.522191,31.552685
25.4,-5.739698,13.427471,31.593098
25.5,-5.8544493,13.332732,31.633347
25.6,-5.968565,13.238034,31.67353
25.7,-6.082036,13.143381,31.71356
25.800001,-6.194844,13.048797,31.75339
25.9,-6.3069587,12.954308,31.792988
26.0,-6.418359,12.859924,31.832325
26.1,-6.5290093,12.765673,31.871363
26.2,-6.638877,12.671567,31.910078
26.300001,-6.747924,12.577624,31.948439
26.4,-6.856106,12.483861,31.986416
26.5,-6.963371,12.390291,32.02399
26.6,-7.069725,12.296919,32.06115
26.7,-7.1751313,12.203754,32.09789
26.800001,-7.2795753,12.110806,32.1342
26.9,-7.383045,12.018083,32.170086
27.0,-7.485543,11.925588,32.205536
27.1,-7.5870676,11.833328,32.240547
27.2,-7.6876297,11.741312,32.275124
27.300001,-7.787243,11.649545,32.30926
27.4,-7.8859324,11.558034,32.343113
27.5,-7.9837103,11.466777,32.376415
27.6,-8.0806,11.375782,32.409283
27.7,-8.176623,11.285048,32.441715
27.800001,-8.271805,11.194573,32.473713
27.9,-8.366165,11.104356,32.50527
28.0,-8.45973,11.014389,32.536392
28.1,-8.552519,10.924665,32.567085
28.2,-8.644552,10.835176,32.59735
28.300001,-8.735851,10.745911,32.6272
28.4,-8.826435,10.656856,32.656643
28.5,-8.916326,10.567996,32.685688
28.6,-9.005566,10.479315,32.714394
28.7,-9.09413,10.3908,32.742683
28.800001,-9.18205,10.302436,32.770607
28.9,-9.26934,10.214209,32.798172
29.0,-9.356018,10.1261015,32.8254
29.1,-9.442094,10.0381,32.852295
29.2,-9.527577,9.950195,32.878872
29.300001,-9.612479,9.8623705,32.90513
29.4,-9.696805,9.774621,32.93108
29.5,-9.780566,9.686929,32.95673
29.6,-9.863767,9.59929,32.98209
29.7,-9.946413,9.511694,33.007168
29.800001,-10.028503,9.424133,33.03196
29.9,-10.110042,9.336602,33.056473
30.0,-10.191013,9.249095,33.080704
30.1,-10.271453,9.161601,33.104664
30.2,-10.351343,9.074122,33.12834
30.300001,-10.4306755,8.986652,33.15174
30.4,-10.50945,8.899196,33.174847
30.5,-10.587662,8.811746,33.19766
30.6,-10.665306,8.724302,33.220165
30.7,-10.742377,8.636868,33.242348
30.800001,-10.8188715,8.549443,33.264202
30.9,-10.894783,8.46203,33.285713
31.0,-10.970109,8.374631,33.306854
31.1,-11.044842,8.287246,33.32762
31.2,-11.118977,8.19988,33.347984
31.300001,-11.192507,8.112538,33.367924
31.4,-11.265428,8.025228,33.387413
31.5,-11.337731,7.9379478,33.406445
31.6,-11.409412,7.850709,33.424965
31.7,-11.48048,7.763536,33.442863
31.800001,-11.550905,7.676398,33.460297
31.9,-11.620698,7.5893135,33.477165
32.0,-11.689863,7.5022826,33.493446
32.100002,-11.758399,7.415307,33.509113
32.2,-11.826302,7.328395,33.52415
32.3,-11.893576,7.241542,33.538544
32.4,-11.960223,7.1547484,33.55228
32.5,-12.026239,7.0680213,33.56535
32.600002,-12.091632,6.9813566,33.577736
32.7,-12.156392,6.8947606,33.589428
32.8,-12.220528,6.8082314,33.600418
32.9,-12.28404,6.7217665,33.61071
33.0,-12.346925,6.635374,33.620293
33.100002,-12.409188,6.549037,33.629204
33.2,-12.470829,6.462781,33.637375
33.3,-12.531841,6.376601,33.644833
33.4,-12.592222,6.290499,33.65159
33.5,-12.651961,6.2044864,33.657646
33.600002,-12.71106,6.1185627,33.662994
33.7,-12.769509,6.0327373,33.667656
33.8,-12.82731,5.9470124,33.67163
33.9,-12.884463,5.861388,33.67493
34.0,-12.940967,5.775874,33.677563
34.100002,-12.996824,5.690467,33.679543
34.2,-13.052034,5.6051764,33.68088
34.3,-13.1066065,5.520001,33.681583
34.4,-13.160545,5.43494,33.68168
34.5,-13.213854,5.350001,33.681175
34.600002,-13.266565,5.265173,33.67997
34.7,-13.31865,5.180474,33.67829
34.8,-13.370144,5.0958943,33.67605
34.9,-13.421067,5.011432,33.673267
35.0,-13.47143,4.927094,33.66995
35.100002,-13.521255,4.842877,33.666107
35.2,-13.570556,4.7587867,33.661755
35.3,-13.61935,4.6748247,33.65689
35.4,-13.66766,4.5909896,33.65152
35.5,-13.715493,4.5072913,33.64565
35.600002,-13.7628765,4.423729,33.63928
35.7,-13.809824,4.3403125,33.63241
35.8,-13.856351,4.2570453,33.62504
35.9,-13.902478,4.173929,33.617157
36.0,-13.948254,4.0909734,33.608887
36.100002,-13.993633,4.008184,33.600002
36.2,-14.038652,3.9255702,33.5906
36.3,-14.083327,3.8431356,33.58066
36.4,-14.12767,3.7608824,33.57018
36.5,-14.171686,3.678823,33.559147
36.600002,-14.215386,3.5969553,33.547558
36.7,-14.258775,3.5152917,33.535397
36.8,-14.301858,3.4338326,33.52266
36.9,-14.344644,3.3525798,33.50935
37.0,-14.387127,3.271543,33.495453
37.100002,-14.429315,3.1907198,33.48096
37.2,-14.471202,3.11012,33.465874
37.3,-14.512814,3.0297475,33.450275
37.4,-14.554105,2.9495966,33.434
37.5,-14.595087,2.8696811,33.417126
37.600002,-14.635757,2.79,33.39966
37.7,-14.676106,2.7105653,33.381603
37.8,-14.716127,2.6313808,33.362953
37.9,-14.755813,2.552452,33.343723
38.0,-14.795151,2.4737957,33.32391
38.100002,-14.834135,2.3954155,33.303528
38.2,-14.872749,2.3173306,33.282574
38.3,-14.910987,2.2395499,33.261063
38.4,-14.948833,2.162086,33.238995
38.5,-14.986274,2.0849607,33.21638
38.600002,-15.023295,2.0081835,33.19323
38.7,-15.059932,1.9317732,33.16963
38.8,-15.096084,1.8557535,33.145443
38.9,-15.131776,1.780137,33.120743
39.0,-15.166991,1.7049474,33.095528
39.100002,-15.201716,1.6301967,33.0698
39.2,-15.235938,1.5559076,33.043575
39.3,-15.269642,1.4820929,33.01685
39.4,-15.302814,1.4087646,32.98962
39.5,-15.335438,1.3359426,32.9619
39.600002,-15.367506,1.2636341,32.93368
39.7,-15.398965,1.1918552,32.905083
39.8,-15.429865,1.1206148,32.87591
39.9,-15.46017,1.049916,32.84625
40.0,-15.489864,0.9797692,32.816093
40.100002,-15.518945,0.9101726,32.78545
40.2,-15.547398,0.8411336,32.754326
40.3,-15.575217,0.77265006,32.722706
40.4,-15.602398,0.7047183,32.690594
40.5,-15.628933,0.63734084,32.65798
40.600002,-15.654818,0.5705083,32.624878
40.7,-15.680046,0.5042218,32.59129
40.8,-15.70462,0.43847066,32.557194
40.9,-15.728534,0.37324715,32.522594
41.0,-15.751789,0.3085478,32.487484
41.100002,-15.774384,0.24435933,32.451874
41.2,-15.796318,0.18067858,32.41575
41.3,-15.8175955,0.11749506,32.379116
41.4,-15.838216,0.054798543,32.341957
41.5,-15.858182,-0.0074139596,32.304287
41.600002,-15.877496,-0.06915468,32.266098
41.7,-15.89616,-0.1304264,32.227386
41.8,-15.914179,-0.19123876,32.18816
41.9,-15.931557,-0.25160125,32.148403
42.0,-15.9483,-0.31151626,32.10813
42.100002,-15.964413,-0.37099516,32.067337
42.2,-15.9798975,-0.43004027,32.026024
42.3,-15.994766,-0.48866028,31.984179
42.4,-16.009016,-0.54686284,31.941793
42.5,-16.022663,-0.6046507,31.89891
42.600002,-16.035707,-0.662034,31.855509
42.7,-16.048168,-0.7190147,31.811605
42.8,-16.060047,-0.775602,31.767193
42.9,-16.071363,-0.83180445,31.722286
43.0,-16.082123,-0.8876248,31.67689
43.100002,-16.09234,-0.94307405,31.631012
43.2,-16.102026,-0.9981549,31.584658
43.3,-16.11119,-1.0528764,31.537838
43.4,-16.119846,-1.1072478,31.490551
43.5,-16.12801,-1.1612723,31.44282
43.600002,-16.135687,-1.214961,31.394636
43.7,-16.142893,-1.2683176,31.34602
43.8,-16.149641,-1.3213507,31.296976
43.9,-16.155943,-1.3740704,31.24751
44.0,-16.161806,-1.4264803,31.197636
44.100002,-16.167253,-1.4785917,31.147356
44.2,-16.17229,-1.5304081,31.096687
44.3,-16.176935,-1.5819399,31.045637
44.4,-16.181194,-1.6331967,30.994207
44.5,-16.185091,-1.6841823,30.942417
44.600002,-16.18863,-1.7349086,30.890272
44.7,-16.19183,-1.7853799,30.837788
44.8,-16.194729,-1.8356001,30.78491
44.9,-16.197285,-1.8855879,30.73175
45.0,-16.199532,-1.9353405,30.678272
45.100002,-16.20147,-1.9848684,30.624472
45.2,-16.203115,-2.0341737,30.570368
45.3,-16.204477,-2.083265,30.515955
45.4,-16.205557,-2.13215,30.46125
45.5,-16.206367,-2.1808305,30.40625
45.600002,-16.20691,-2.2293162,30.350962
45.7,-16.207193,-2.277608,30.295393
45.8,-16.207222,-2.3257139,30.239542
45.9,-16.206999,-2.37364,30.183422
46.0,-16.20653,-2.4213884,30.12703
46.100002,-16.205816,-2.4689665,30.070374
46.2,-16.20486,-2.5163755,30.01345
46.3,-16.203669,-2.563622,29.95627
46.4,-16.202242,-2.6107113,29.898827
46.5,-16.200577,-2.6576447,29.84113
46.600002,-16.198679,-2.7044284,29.783175
46.7,-16.196545,-2.751063,29.72497
46.8,-16.194174,-2.7975543,29.666513
46.9,-16.191566,-2.8439062,29.607803
47.0,-16.188723,-2.8901193,29.54884
47.100002,-16.185638,-2.9361992,29.489628
47.2,-16.18228,-2.9821534,29.430096
47.3,-16.178701,-3.0279715,29.370373
47.4,-16.17488,-3.0736644,29.310392
47.5,-16.170803,-3.119232,29.250162
47.600002,-16.166468,-3.1646793,29.189672
47.7,-16.161873,-3.2100053,29.128927
47.8,-16.157011,-3.2552142,29.067926
47.9,-16.151878,-3.3003087,29.006659
48.0,-16.146467,-3.3452878,28.945131
48.100002,-16.140776,-3.3901558,28.883333
48.2,-16.134792,-3.4349105,28.821272
48.3,-16.12852,-3.4795554,28.75894
48.4,-16.121946,-3.5240917,28.696335
48.5,-16.115067,-3.5685182,28.63345
48.600002,-16.107876,-3.6128378,28.57029
48.7,-16.100367,-3.6570477,28.50685
48.8,-16.092533,-3.7011495,28.443123
48.9,-16.084368,-3.7451456,28.37911
49.0,-16.075867,-3.7890313,28.314804
49.100002,-16.06702,-3.83281,28.250204
49.2,-16.057823,-3.8764777,28.185308
49.3,-16.048267,-3.9200356,28.120111
49.4,-16.03835,-3.9634836,28.054607
49.5,-16.028057,-4.006818,27.988796
49.600002,-16.017345,-4.050035,27.922667
49.7,-16.00628,-4.093139,27.856228
49.8,-15.994826,-4.136126,27.789469
49.9,-15.982972,-4.1789937,27.722383
50.0,-15.970714,-4.2217364,27.65498
50.1,-15.958048,-4.2643538,27.58725
50.2,-15.944964,-4.306843,27.519182
50.3,-15.93146,-4.349199,27.450785
50.399998,-15.917531,-4.3914185,27.38205
50.5,-15.90317,-4.4335003,27.312979
50.6,-15.888375,-4.4754367,27.243568
50.7,-15.873139,-4.5172276,27.173813
50.8,-15.857461,-4.5588655,27.103718
50.899998,-15.841335,-4.6003485,27.033276
51.0,-15.8247595,-4.641672,26.962488
51.1,-15.807732,-4.6828294,26.891354
51.2,-15.790245,-4.7238193,26.81987
51.3,-15.7723,-4.7646327,26.748041
51.399998,-15.753894,-4.805268,26.675861
51.5,-15.735027,-4.8457193,26.603333
51.6,-15.7156925,-4.885979,26.530458
51.7,-15.695882,-4.9260345,26.457224
51.8,-15.675613,-4.965898,26.38365
51.899998,-15.654876,-5.005557,26.309729
52.0,-15.63367,-5.045008,26.235456
52.1,-15.611997,-5.084243,26.160841
52.2,-15.589856,-5.1232605,26.08588
52.3,-15.567249,-5.1620536,26.01058
52.399998,-15.544178,-5.2006187,25.934937
52.5,-15.520639,-5.2389536,25.85895
52.6,-15.49664,-5.277052,25.78263
52.7,-15.472178,-5.314913,25.70597
52.8,-15.447256,-5.3525314,25.628977
52.899998,-15.421875,-5.3899045,25.551655
53.0,-15.396038,-5.4270315,25.473995
53.1,-15.369749,-5.463907,25.396013
53.2,-15.343005,-5.500532,25.3177
53.3,-15.315816,-5.5369015,25.239067
53.399998,-15.288179,-5.573014,25.160118
53.5,-15.2601,-5.6088705,25.080847
53.6,-15.231582,-5.644467,25.00126
53.7,-15.202625,-5.679805,24.921356
53.8,-15.1732235,-5.7148857,24.841154
53.899998,-15.143405,-5.7497005,24.760637
54.0,-15.113157,-5.784253,24.679815
54.1,-15.082487,-5.8185425,24.598694
54.2,-15.051396,-5.852571,24.517275
54.3,-15.019889,-5.886336,24.435558
54.399998,-14.987968,-5.919839,24.353556
54.5,-14.955634,-5.9530816,24.27126
54.6,-14.922893,-5.986061,24.188683
54.7,-14.889747,-6.0187807,24.105818
54.8,-14.856197,-6.051237,24.02268
54.899998,-14.8222475,-6.083433,23.939264
55.0,-14.787899,-6.1153693,23.855576
55.1,-14.753156,-6.1470428,23.771618
55.2,-14.718018,-6.1784573,23.687395
55.3,-14.682488,-6.2096095,23.60291
55.399998,-14.646569,-6.2405024,23.518166
55.5,-14.610261,-6.2711353,23.433159
55.6,-14.5735655,-6.301507,23.347906
55.7,-14.536485,-6.33162,23.262398
55.8,-14.499014,-6.361491,23.176666
55.899998,-14.461165,-6.391087,23.090675
56.0,-14.422935,-6.4204226,23.00444
56.1,-14.384321,-6.4494967,22.917969
56.2,-14.3453245,-6.4783096,22.83126
56.3,-14.305946,-6.506859,22.744324
56.399998,-14.266188,-6.5351453,22.657156
56.5,-14.226044,-6.563168,22.569757
56.6,-14.185521,-6.5909243,22.48214
56.7,-14.144611,-6.6184154,22.3943
56.8,-14.103321,-6.6456366,22.306242
56.899998,-14.061646,-6.6725893,22.217968
57.0,-14.019587,-6.699273,22.129478
57.1,-13.977142,-6.7256827,22.040781
57.2,-13.934312,-6.7518196,21.951876
57.3,-13.891093,-6.77768,21.862766
57.399998,-13.847487,-6.803262,21.773457
57.5,-13.803491,-6.828567,21.683943
57.6,-13.759103,-6.8535886,21.594233
57.7,-13.714322,-6.878328,21.504326
57.8,-13.669156,-6.902782,21.414242
57.899998,-13.623589,-6.926947,21.32396
58.0,-13.577623,-6.950823,21.233484
58.1,-13.531261,-6.974407,21.142828
58.2,-13.484498,-6.9976974,21.051985
58.3,-13.437338,-7.0206895,20.96097
58.399998,-13.389772,-7.043383,20.869776
58.5,-13.341804,-7.0657763,20.778404
58.6,-13.293431,-7.0878654,20.686867
58.7,-13.244647,-7.10965,20.595152
58.8,-13.195458,-7.131128,20.503273
58.899998,-13.145858,-7.1522965,20.411228
59.0,-13.095844,-7.1731563,20.319016
59.1,-13.045418,-7.193703,20.226645
59.2,-12.994574,-7.2139373,20.134108
59.3,-12.943313,-7.233857,20.041416
59.399998,-12.891634,-7.2534614,19.948565
59.5,-12.83953,-7.2727504,19.855555
59.6,-12.787005,-7.291719,19.76239
59.7,-12.734053,-7.3103714,19.669067
59.8,-12.680675,-7.328703,19.575596
59.899998,-12.626867,-7.3467145,19.481974
60.0,-12.572616,-7.3644123,19.388172
60.1,-12.517941,-7.381784,19.294239
60.2,-12.462827,-7.3988366,19.20015
60.3,-12.407276,-7.4155693,19.105911
60.399998,-12.351285,-7.4319825,19.011522
60.5,-12.294848,-7.4480796,18.916975
60.6,-12.237967,-7.463858,18.822275
60.7,-12.180633,-7.479322,18.727419
60.8,-12.12285,-7.4944706,18.632412
60.899998,-12.064615,-7.509306,18.537249
61.0,-12.00592,-7.523829,18.441925
61.1,-11.946771,-7.538043,18.346449
61.2,-11.8871565,-7.551947,18.25081
61.3,-11.827081,-7.5655456,18.15502
61.399998,-11.766541,-7.5788383,18.059069
61.5,-11.705529,-7.59183,17.962952
61.6,-11.644051,-7.6045194,17.866676
61.7,-11.582098,-7.6169124,17.770233
61.8,-11.519672,-7.6290092,17.673634
61.899998,-11.45677,-7.640813,17.576864
62.0,-11.393387,-7.6523266,17.479929
62.1,-11.329539,-7.6635456,17.382824
62.2,-11.265193,-7.6744866,17.285551
62.3,-11.200366,-7.685144,17.188112
62.399998,-11.135055,-7.6955223,17.090504
62.5,-11.069254,-7.7056236,16.992722
62.6,-11.002967,-7.715451,16.894773
62.7,-10.936189,-7.7250066,16.796652
62.8,-10.868924,-7.734293,16.69836
62.899998,-10.80117,-7.7433133,16.599897
63.0,-10.7329235,-7.7520714,16.50126
63.1,-10.664188,-7.7605686,16.40246
63.2,-10.594962,-7.7688084,16.303482
63.3,-10.5252495,-7.776793,16.204338
63.399998,-10.455049,-7.784526,16.105028
63.5,-10.384358,-7.79201,16.005547
63.6,-10.313186,-7.7992477,15.905904
63.7,-10.241526,-7.806242,15.806091
63.8,-10.169386,-7.812995,15.706118
63.899998,-10.096767,-7.8195105,15.605985
64.0,-10.023667,-7.825792,15.505686
64.1,-9.950097,-7.83184,15.405235
64.2,-9.876053,-7.8376594,15.304626
64.3,-9.801547,-7.8432403,15.20391
64.399994,-9.726578,-7.848607,15.103012
64.5,-9.6511345,-7.8537536,15.00195
64.6,-9.575242,-7.8586826,14.900751
64.7,-9.498898,-7.863396,14.799408
64.8,-9.4221,-7.8678975,14.697919
64.899994,-9.3448715,-7.8721895,14.596307
65.0,-9.267195,-7.876276,14.494544
65.1,-9.189092,-7.8801594,14.392657
65.2,-9.110561,-7.8838425,14.290641
65.3,-9.031606,-7.8873296,14.18849
65.399994,-8.952247,-7.890622,14.08623
65.5,-8.872465,-7.8937244,13.983833
65.6,-8.792288,-7.896641,13.881325
65.7,-8.711713,-7.8993726,13.778698
65.8,-8.63074,-7.9019246,13.675951
65.899994,-8.5493965,-7.9043,13.573106
66.0,-8.467662,-7.906502,13.470138
66.1,-8.385564,-7.908535,13.367069
66.2,-8.303101,-7.910398,13.263889
66.3,-8.220273,-7.9121013,13.160604
66.399994,-8.137102,-7.913645,13.057235
66.5,-8.053574,-7.9150333,12.95375
66.6,-7.96971,-7.9162703,12.850173
66.7,-7.88551,-7.9173603,12.746502
66.8,-7.8009734,-7.918306,12.642728
66.899994,-7.716126,-7.919111,12.538877
67.0,-7.6309443,-7.91978,12.434918
67.1,-7.5454545,-7.920315,12.33088
