time,stock1,stock2
0.0,-2.0,2.0
0.20202020202020202,-1.773579067124154,0.37354103495283886
0.40404040404040403,-1.8034806222916102,-0.5723529517238722
0.6060606060606061,-1.9700846019704106,-1.0071036372907827
0.8080808080808081,-2.1853078243409727,-1.0656608263047267
1.0101010101010102,-2.3807749490820997,-0.8315806784857436
1.2121212121212122,-2.509966957347929,-0.43563264560659354
1.4141414141414141,-2.5580704059867907,-0.05812323332814989
1.6161616161616161,-2.543707541430396,0.17030498440914388
1.8181818181818181,-2.500886130701245,0.22877604508537752
2.0202020202020203,-2.458815731182071,0.17534895566483413
2.2222222222222223,-2.4325711795263643,0.08365505421299733
2.4242424242424243,-2.4241327724236794,0.004673292426533637
2.6262626262626263,-2.4283478597331944,-0.040061219892482604
2.8282828282828283,-2.4379962166456157,-0.050624524979328636
3.0303030303030303,-2.447277475342181,-0.03881811024665251
3.2323232323232323,-2.4531205427825964,-0.018735434585728534
3.4343434343434343,-2.4550239803743232,-0.0011448603966676251
3.6363636363636362,-2.454105197670104,0.008837882683327431
3.8383838383838382,-2.4519762878458753,0.01116142357214002
4.040404040404041,-2.4499352337733997,0.008482946012138944
4.242424242424242,-2.448666250492326,0.004031385279946208
4.444444444444445,-2.4482638714110228,0.0001871210598583218
4.646464646464646,-2.4484758942208273,-0.0019775870674788405
4.848484848484849,-2.448948736371847,-0.002460782761601352
5.05050505050505,-2.4493966406419756,-0.0018592743973676862
5.252525252525253,-2.4496739654073476,-0.0008763715336112597
5.454545454545454,-2.4497602611895544,-3.0403287261644945e-05
5.656565656565657,-2.449711944177049,0.00044028179684608114
5.858585858585858,-2.4496073944695933,0.0005423501992151946
6.0606060606060606,-2.449508931920603,0.0004064351426404897
6.262626262626262,-2.4494486892975535,0.00019030114003799382
6.4646464646464645,-2.4494301732647012,4.674905875930261e-06
6.666666666666667,-2.4494410965175906,-9.748544792493044e-05
6.8686868686868685,-2.4494644634056377,-0.00011894854848685423
7.070707070707071,-2.4494854983863585,-8.849967844724633e-05
7.2727272727272725,-2.4494987330579288,-4.081025007171167e-05
7.474747474747475,-2.4495025770083076,-1.421002582819306e-06
7.6767676767676765,-2.4495001922957886,2.0976630434753118e-05
7.878787878787879,-2.4494952936981833,2.550957160058706e-05
8.080808080808081,-2.4494906213012055,1.8854318494918203e-05
8.282828282828282,-2.4494877375162147,8.481834150302834e-06
8.484848484848484,-2.4494871477775164,5.597721736812439e-07
8.686868686868687,-2.449487626655431,-4.146431290676985e-06
8.88888888888889,-2.4494886198242094,-5.1587447345208195e-06
9.09090909090909,-2.449489505887052,-3.7439965297723353e-06
9.292929292929292,-2.4494901784128835,-1.4168115108071298e-06
9.494949494949495,-2.449490355925913,3.9096521245060433e-07
9.696969696969697,-2.449490039972678,6.821545083310338e-07
9.8989898989899,-2.4494897977529377,4.319281543411899e-07
10.1010101010101,-2.449489708327517,2.156161938402907e-07
10.303030303030303,-2.449489683282137,2.5951500376275467e-08
10.505050505050505,-2.4494897160037157,-4.3224428020110635e-08
10.707070707070708,-2.4494897403664417,-4.8824474317759884e-08
10.909090909090908,-2.449489777216997,-3.0856538652422497e-08
11.11111111111111,-2.4494897969737925,1.622880930244516e-08
11.313131313131313,-2.4494897800048734,7.751807247377492e-08
11.515151515151516,-2.449489731535307,1.1742221108693928e-07
11.717171717171716,-2.449489681647182,7.967664266575205e-08
11.919191919191919,-2.4494896784382867,-1.708319147910221e-07
12.121212121212121,-2.4494897237277145,-6.271356982365568e-07
12.323232323232324,-2.4494897939688345,-7.035889240896404e-07
12.525252525252524,-2.4494898578110513,-1.8697717557397639e-07
12.727272727272727,-2.4494898743787243,6.781137116163511e-07
12.929292929292929,-2.449489793271168,1.1892976493168492e-06
13.131313131313131,-2.4494895796395353,4.465004879248568e-07
13.333333333333334,-2.449489436779471,-6.127381501796065e-07
13.535353535353535,-2.4494895457196657,-8.353716900431702e-07
13.737373737373737,-2.4494898309411814,-1.1900354972487206e-07
13.93939393939394,-2.4494899572040802,5.951942565133524e-07
14.141414141414142,-2.4494897597348766,5.789517065913319e-07
14.343434343434343,-2.4494896016821963,2.8568632316320235e-07
14.545454545454545,-2.4494896232006154,-1.0416072546242751e-07
14.747474747474747,-2.4494897771872344,-3.1794571501643295e-07
14.94949494949495,-2.449489865820107,5.99046825899119e-08
15.15151515151515,-2.4494899036551026,1.1083209980577873e-06
15.353535353535353,-2.449489833301317,1.5586089344604397e-06
15.555555555555555,-2.4494896444992325,7.970829288181561e-07
15.757575757575758,-2.449489436237604,-8.667051449497034e-07
15.959595959595958,-2.4494894167534604,-2.1999659760247164e-06
16.161616161616163,-2.4494898055283683,-1.4840452358699939e-06
16.363636363636363,-2.449490134995052,-4.0229262433771614e-08
16.565656565656564,-2.449490067362786,6.076701803841561e-07
16.767676767676768,-2.4494897339218626,2.714498314903771e-07
16.96969696969697,-2.4494896348372324,-1.2606855412309126e-07
17.171717171717173,-2.44948968611392,-2.998536296710247e-07
17.373737373737374,-2.449489738631079,-2.3152716964040205e-07
17.575757575757574,-2.4494897610718196,-1.8923406306624296e-09
17.77777777777778,-2.4494897408267553,6.80738712980908e-08
17.97979797979798,-2.449489585955694,-1.740895720762735e-07
18.18181818181818,-2.4494894280883246,-4.949168900738818e-07
18.383838383838384,-2.4494894030311865,-7.073262193822999e-07
18.585858585858585,-2.449489560065733,-6.946641095031122e-07
18.78787878787879,-2.4494898619483285,-4.1070552275193636e-07
18.98989898989899,-2.44949018491025,1.2034616574156446e-07
19.19191919191919,-2.449490318657688,8.038591680337174e-07
19.393939393939394,-2.4494900781988633,1.3010214855524275e-06
19.595959595959595,-2.4494897821104744,1.0973976974810568e-06
19.7979797979798,-2.4494896615390473,4.676631701220796e-07
20.0,-2.449489676516375,-1.5159900538632373e-08
