time,stock1,stock2,stock3
0.0,0.0,0.0,0.0
1.0,0.726013618919554,-0.24582208582353274,-0.0498260102439431
2.0,0.9029270589882211,-0.7595588382581613,-0.2768752375238051
3.0,0.6824444279030528,-1.249330258770498,-0.629377074209416
4.0,0.3008935163187563,-1.5467403378073268,-0.9750936476025023
5.0,-0.03985591768568894,-1.6194557491923218,-1.211423421352932
6.0,-0.23213390071555445,-1.5294378794629935,-1.3046748164331352
7.0,-0.26451736722366737,-1.3733648535534435,-1.2813428905074187
8.0,-0.18812804396381513,-1.2338782824321477,-1.1975807384344577
9.0,-0.07347579120762472,-1.1550986286127627,-1.1083884924735194
10.0,0.022765749597962792,-1.1417550560157275,-1.0486547111510482
11.0,0.07289441103965393,-1.1729592008955982,-1.028648504028007
12.0,0.07684413401717612,-1.2198632659338287,-1.0400851782279548
13.0,0.05134094534541432,-1.2592638184946046,-1.0664809640930888
14.0,0.017226715250331873,-1.279806552863961,-1.0923847345141955
15.0,-0.009726435999767488,-1.2814489635955713,-1.1085919100250337
16.0,-0.022548795969034925,-1.2710273687335005,-1.1130344440852231
17.0,-0.022141960697279698,-1.2570697356421001,-1.108727250351246
18.0,-0.013856071305786517,-1.2460341989032173,-1.1006756121802226
19.0,-0.003797939904717617,-1.2407782862176435,-1.093275616911135
20.0,0.0036837039865899633,-1.2409373932943226,-1.088957830852198
21.0,0.006885726430378669,-1.2443242759584239,-1.0880778701133487
22.0,0.006328552302387164,-1.2484399293151502,-1.0896033074231415
23.0,0.003692792431771895,-1.25150349827472,-1.0920343840221727
24.0,7.528195038725224E-4,-1.2528164343675654,-1.0941323119940631
25.0,-0.001304322596994697,-1.2525904952783489,-1.0952664144801585
26.0,-0.0020789274529104088,-1.2515128809349056,-1.095403963950505
27.0,-0.0017941233349673467,-1.2503097635111533,-1.0948869193353294
28.0,-9.69930257216469E-4,-1.2494673113560895,-1.094160424993778
29.0,-1.1770337790373517E-4,-1.2491495591172397,-1.0935706149856084
30.0,4.4211635203848484E-4,-1.2492655322853663,-1.0932778790172786
31.0,6.212663853916617E-4,-1.2496025604894663,-1.093271674739037
32.0,5.044028559144424E-4,-1.2499513487311047,-1.0934415750417885
33.0,2.503636818337972E-4,-1.2501806383819147,-1.0936566407111827
34.0,5.327282204149892E-6,-1.2502541749244749,-1.0938210267705766
35.0,-1.4528177381603396E-4,-1.2502065100840576,-1.0938949798087425
36.0,-1.8391603246921496E-4,-1.2501026123645493,-1.0938872129583759
37.0,-1.4058314144556303E-4,-1.2500023175295754,-1.0938326827785332
38.0,-6.324979738241791E-5,-1.2499406226044416,-1.0937695773080538
39.0,6.635905725691792E-6,-1.2499247474960464,-1.0937241804079858
40.0,4.662949919401807E-5,-1.2499424371327914,-1.093706010289192
41.0,5.39657652913484E-5,-1.2499740695029362,-1.0937109569085988
42.0,3.8823758634552196E-5,-1.2500026768623687,-1.0937281335589868
43.0,1.5540729191197414E-5,-1.2500190623833618,-1.0937464944364526
44.0,-4.22850484572345E-6,-1.250022083288118,-1.0937589075868586
45.0,-1.4688175227662066E-5,-1.250015898468897,-1.0937632051556436
46.0,-1.5701729255614494E-5,-1.2500063736239162,-1.0937610183157074
47.0,-1.061589935851278E-5,-1.2499982804003291,-1.0937556910580541
48.0,-3.675795360830598E-6,-1.249993994200286,-1.0937503925223757
49.0,1.869650639015144E-6,-1.249993574080362,-1.093747035143899
50.0,4.555517726643552E-6,-1.2499956522218334,-1.0937460745126941
51.0,4.5311932034297785E-6,-1.2499984916664997,-1.093746916873362
52.0,2.871301854271878E-6,-1.2500007621166354,-1.0937485473579405
53.0,8.216905564315695E-7,-1.2500018630031027,-1.093750064056416
54.0,-7.202329607180879E-7,-1.2500018545643783,-1.0937509610505034
55.0,-1.3942953529524161E-6,-1.2500011761107068,-1.093751156371243
56.0,-1.297055683867049E-6,-1.2500003374530673,-1.0937508550396278
57.0,-7.671361100550649E-7,-1.2499997060822794,-1.0937503617700648
58.0,-1.6708666469110542E-7,-1.249999429712695,-1.0937499311334251
59.0,2.5765488588792745E-7,-1.2499994690797522,-1.0937496948495768
60.0,4.218188637131881E-7,-1.2499996857258628,-1.0937496622757066
