time,stock1,stock2,stock3
0.0,-3.0,3.0,9.0
1.0,-1.7566147369959193,4.454317765549314,5.915094734589271
2.0,-0.36442443509102135,5.081004009133676,5.007964521452391
3.0,0.612592606161934,4.9779981254878,4.69348653859795
4.0,0.9829809754244669,4.4696525320581735,4.377512609997739
5.0,0.8508234721444544,3.899932797681161,3.9618703431061184
6.0,0.46173040006720056,3.499821706389809,3.540768825614367
7.0,0.05801001802697075,3.3478876511294704,3.22617009622886
8.0,-0.2080073617302739,3.401696490324425,3.0710643951730905
9.0,-0.29389150341622916,3.5608027529939394,3.0603536232731186
10.0,-0.2392986909240801,3.72603138288578,3.1372388756738903
11.0,-0.11929294791486209,3.8349854604087406,3.237604559681302
12.0,-0.003168441143345564,3.87023740079121,3.314989652644269
13.0,0.06844001519792173,3.847971992718502,3.3499814847283096
14.0,0.08703977059880505,3.798892019168973,3.3463880220196667
15.0,0.06672372022958221,3.75136179335776,3.3206163671971454
16.0,0.03017176858827169,3.7220285884958337,3.290712984982924
17.0,-0.00296039908650925,3.714386312130153,3.2691452594458994
18.0,-0.02198838680749072,3.7226795909915076,3.260459248716552
19.0,-0.025550258991905377,3.7376306799020833,3.2627398775629826
20.0,-0.018434922505707836,3.7511931031524477,3.270845143216631
21.0,-0.007424583912443672,3.7589888731497365,3.2795411335024296
22.0,0.0019515274285114594,3.7604553517333814,3.285438042026443
23.0,0.006931909047917216,3.7575491253420097,3.2874955197416162
24.0,0.007436980035636325,3.7530449357275057,3.2864763796020044
25.0,0.005043298330743446,3.749206516492426,3.283960507055353
26.0,0.0017598795361657524,3.7471656591457063,3.281449920707585
27.0,-8.712785746938782E-4,3.7469564361037477,3.279854051199893
28.0,-0.0021513899768766556,3.7479345123506533,3.2793925900403673
29.0,-0.0021469911587457574,3.749277869390114,3.279786967702757
30.0,-0.0013648177982952025,3.7503551288048893,3.280557435806529
31.0,-3.947150784308242E-4,3.7508798157873873,3.2812763626046864
32.0,3.371995249693615E-4,3.7508787343793086,3.2817029973081953
33.0,6.588594302388997E-4,3.7505590376564535,3.281797387343489
34.0,6.148143727212696E-4,3.7501620940626634,3.281655919164062
35.0,3.648706053038841E-4,3.7498623988575734,3.2814227075251408
36.0,8.07452457011815E-5,3.7497305185602934,3.2812185026424334
37.0,-1.2096275631214754E-4,3.74974834086315,3.281106037811628
38.0,-1.9943056697220427E-4,3.7498505239273725,3.281090068315226
39.0,-1.746336943301675E-4,3.749966793127926,3.2811384450074987
40.0,-9.618433202354651E-5,3.7500493953782152,3.2812082994583953
41.0,-1.3664004199245628E-5,3.7500815800792844,3.281265823520716
42.0,4.136585245695962E-5,3.7500714888829747,3.2812949810048146
43.0,5.973637634392631E-5,3.7500394107425743,3.2812963410194493
44.0,4.9194237124809124E-5,3.7500056386641596,3.2812803412486984
45.0,2.493696765414692E-5,3.749983100365933,3.28125961750453
46.0,1.165141075303359E-6,3.74997556106169,3.281243551641952
47.0,-1.3681348633820042E-5,3.749979859621347,3.281236144936187
48.0,-1.772213514451065E-5,3.749989780088521,3.2812366812803155
49.0,-1.373952156093006E-5,3.749999509819368,3.281241842309733
50.0,-6.334701646383798E-6,3.750005591265011,3.2812479355430004
51.0,4.58073481563717E-7,3.750007251147672,3.2812523821276045
52.0,4.4132515969674115E-6,3.750005625613324,3.2812542152006503
53.0,5.210728954070964E-6,3.75000259684486,3.281253797004978
54.0,3.8027448408019217E-6,3.7499998163192934,3.281252164694284
55.0,1.5677998798301602E-6,3.7499981959347926,3.2812503883642425
56.0,-3.5746274847600863E-7,3.7499978677716195,3.2812491695801165
57.0,-1.3958250182997941E-6,3.7499984428043778,3.281248731586681
58.0,-1.5190675210131364E-6,3.749999357071621,3.2812489263564992
59.0,-1.0423191981699653E-6,3.750000145226638,3.2812494343382403
60.0,-3.746209535478701E-7,3.750000570709466,3.281249947928039
