time,stock1,stock2,stock3
0.0,-3.0,3.0,9.0
1.0,1.8734533576018526,3.2252073364316582,5.665964683369561
2.0,4.150210859850097,1.2832098178428923,3.623588333833385
3.0,4.024814745677219,-1.2686531683646884,1.546601167550884
4.0,2.4874485570182494,-3.2640491569784724,-0.49795562801477344
5.0,0.6515438837160032,-4.197345948280459,-2.095246763658547
6.0,-0.6989391035105997,-4.147367690925197,-2.9826052565513277
7.0,-1.2645768180913985,-3.5189366166377494,-3.1805443563082605
8.0,-1.1486475815493615,-2.767694921836285,-2.916839296999205
9.0,-0.6612704594543395,-2.214690390069845,-2.4815888390944645
10.0,-0.12546994293424335,-1.9827438971928448,-2.1060346800813288
11.0,0.2451791072834191,-2.029810544069256,-1.9056379604587337
12.0,0.38105222894253715,-2.2290789288779393,-1.8854362384955088
13.0,0.3251447419249941,-2.448347099754512,-1.9824233357371297
14.0,0.17317334685046845,-2.6001407451508323,-2.1155356505512946
15.0,0.018091540230744437,-2.6558830246201013,-2.222343182928022
16.0,-0.0825722112569098,-2.6331082551716762,-2.2744592354431976
17.0,-0.11367020257291527,-2.5709623660803587,-2.274490992310336
18.0,-0.09126874333643267,-2.5074914035245777,-2.2429188121845636
19.0,-0.044539958515500036,-2.466260751186133,-2.203638206992695
20.0,-1.6402572759678888E-5,-2.453493863319152,-2.1739440110443655
21.0,0.02700404823944868,-2.462632506642389,-2.160848217064318
22.0,0.033594288940442106,-2.481744294842371,-2.1625784950892712
23.0,0.025395871206773078,-2.4999683660315846,-2.1726764003692645
24.0,0.011201077554995222,-2.5110372361103237,-2.184185180368322
25.0,-0.001478314654232272,-2.513745959899324,-2.1923715653454336
26.0,-0.00863475772839759,-2.510398745528842,-2.1955698990449477
27.0,-0.009841895249549596,-2.5045923814520363,-2.1945805454767595
28.0,-0.007001041262980807,-2.4994020444298024,-2.1914095349285283
29.0,-0.0027355080482760682,-2.4964699261960757,-2.188066107225291
30.0,8.457639618996875E-4,-2.495972532621923,-2.185831959279859
31.0,0.002711616848540717,-2.497132986659933,-2.1850820110904845
32.0,0.002859213804557156,-2.498878009276196,-2.1855048779007333
33.0,0.0019106778394252883,-2.500344154253107,-2.18648581621242
34.0,6.414507837581792E-4,-2.5011087805597083,-2.1874492146888023
35.0,-3.615382637671297E-4,-2.501170151562705,-2.1880521915185698
36.0,-8.388349166349571E-4,-2.500782543262452,-2.1882175621494357
37.0,-8.23878463536566E-4,-2.5002632467847303,-2.1880573760810473
38.0,-5.15679553889397E-4,-2.4998525890948486,-2.1877578182250685
39.0,-1.4145416571068539E-4,-2.4996569443523153,-2.1874824570324485
40.0,1.369631639329184E-4,-2.499662790285754,-2.1873217519875725
41.0,2.561648222487478E-4,-2.499788767435391,-2.187288961022281
42.0,2.3548464562480012E-4,-2.4999418954288752,-2.187345686790118
43.0,1.3744002229387233E-4,-2.5000559011742296,-2.1874361311628023
44.0,2.8051712896489826E-5,-2.500104777776418,-2.187514196685592
45.0,-4.8503908477128E-5,-2.500096391978547,-2.1875564082736862
46.0,-7.734350519326715E-5,-2.5000563070578887,-2.1875615399365786
47.0,-6.676084542001042E-5,-2.500011542380293,-2.1875423103540834
48.0,-3.610111193741542E-5,-2.499980190912901,-2.1875152813315637
49.0,-4.391268353427863E-6,-2.499968360582427,-2.187493333409749
50.0,1.6442886998750636E-5,-2.4999726698441496,-2.187482437020457
51.0,2.3114039511339078E-5,-2.4999852071848205,-2.1874822022391833
52.0,1.8769760877690087E-5,-2.499998184969851,-2.187488521589027
53.0,9.319181736301298E-6,-2.5000067181706638,-2.187496523277096
54.0,2.0158003460191114E-7,-2.5000094565026036,-2.187502640558231
55.0,-5.40367689062638E-6,-2.5000076846187533,-2.1875053934919864
56.0,-6.842741180367432E-6,-2.500003819493737,-2.187505105618025
57.0,-5.231505582067638E-6,-2.5000000876070225,-2.18750307726364
58.0,-2.3545008542266237E-6,-2.499997791491853,-2.1875007293106226
59.0,2.4595523217307136E-7,-2.499997200172099,-2.1874990399096474
60.0,1.734473376371885E-6,-2.499997857919835,-2.1874983634504845
