time,stock1,stock2,stock3
0.0,0.0,0.0,0.0
1.0,1.452027237839108,-0.4916441716470655,-0.0996520204878862
2.0,1.8058541179764422,-1.5191176765163226,-0.5537504750476102
3.0,1.364888855806108,-2.498660517540993,-1.2587541484188294
4.0,0.6017870326375181,-3.0934806756146513,-1.9501872952050003
5.0,-0.07971183537137295,-3.2389114983846428,-2.4228468427058614
6.0,-0.4642678014311073,-3.058875758925989,-2.6093496328662686
7.0,-0.5290347344473347,-2.746729707106888,-2.5626857810148356
8.0,-0.37625608792763104,-2.4677565648642976,-2.3951614768689136
9.0,-0.1469515824152499,-2.3101972572255263,-2.216776984947038
10.0,0.04553149919592547,-2.2835101120314554,-2.097309422302095
11.0,0.1457888220793075,-2.345918401791197,-2.057297008056014
12.0,0.15368826803435165,-2.4397265318676573,-2.0801703564559095
13.0,0.10268189069082838,-2.518527636989209,-2.1329619281861776
14.0,0.03445343050066356,-2.559613105727922,-2.184769469028391
15.0,-0.019452871999535083,-2.5628979271911425,-2.2171838200500673
16.0,-0.04509759193806991,-2.542054737467001,-2.2260688881704462
17.0,-0.04428392139455945,-2.5141394712842002,-2.217454500702492
18.0,-0.02771214261157305,-2.4920683978064346,-2.201351224360445
19.0,-0.007595879809435244,-2.481556572435287,-2.18655123382227
20.0,0.007367407973179919,-2.4818747865886452,-2.177915661704396
21.0,0.013771452860757335,-2.4886485519168478,-2.1761557402266973
22.0,0.012657104604774325,-2.4968798586303005,-2.179206614846283
23.0,0.007385584863543788,-2.50300699654944,-2.1840687680443454
24.0,0.0015056390077450431,-2.505632868735131,-2.1882646239881263
25.0,-0.002608645193989395,-2.5051809905566977,-2.190532828960317
26.0,-0.004157854905820818,-2.5030257618698113,-2.19080792790101
27.0,-0.0035882466699346943,-2.5006195270223066,-2.189773838670659
28.0,-0.0019398605144329384,-2.498934622712179,-2.188320849987556
29.0,-2.3540675580747034E-4,-2.4982991182344794,-2.1871412299712167
30.0,8.842327040769697E-4,-2.4985310645707326,-2.186555758034557
31.0,0.0012425327707833234,-2.4992051209789325,-2.186543349478074
32.0,0.0010088057118288849,-2.4999026974622094,-2.186883150083577
33.0,5.007273636675944E-4,-2.5003612767638295,-2.1873132814223655
34.0,1.0654564408299784E-5,-2.5005083498489498,-2.187642053541153
35.0,-2.905635476320679E-4,-2.500413020168115,-2.187789959617485
36.0,-3.678320649384299E-4,-2.5002052247290987,-2.1877744259167518
37.0,-2.8116628289112606E-4,-2.5000046350591507,-2.1876653655570664
38.0,-1.2649959476483582E-4,-2.499881245208883,-2.1875391546161076
39.0,1.3271811451383584E-5,-2.499849494992093,-2.1874483608159716
40.0,9.325899838803614E-5,-2.499884874265583,-2.187412020578384
41.0,1.079315305826968E-4,-2.4999481390058724,-2.1874219138171975
42.0,7.764751726910439E-5,-2.5000053537247373,-2.1874562671179736
43.0,3.108145838239483E-5,-2.5000381247667236,-2.187492988872905
44.0,-8.4570096914469E-6,-2.500044166576236,-2.187517815173717
45.0,-2.937635045532413E-5,-2.500031796937794,-2.1875264103112873
46.0,-3.140345851122899E-5,-2.5000127472478324,-2.1875220366314148
47.0,-2.123179871702556E-5,-2.4999965608006582,-2.1875113821161083
48.0,-7.351590721661196E-6,-2.499987988400572,-2.1875007850447514
49.0,3.739301278030288E-6,-2.499987148160724,-2.187494070287798
50.0,9.111035453287104E-6,-2.499991304443667,-2.1874921490253882
51.0,9.062386406859557E-6,-2.4999969833329994,-2.187493833746724
52.0,5.742603708543756E-6,-2.5000015242332707,-2.187497094715881
53.0,1.643381112863139E-6,-2.5000037260062054,-2.187500128112832
54.0,-1.4404659214361758E-6,-2.5000037091287566,-2.187501922101007
55.0,-2.7885907059048323E-6,-2.5000023522214136,-2.187502312742486
56.0,-2.594111367734098E-6,-2.5000006749061345,-2.1875017100792555
57.0,-1.5342722201101298E-6,-2.499999412164559,-2.1875007235401296
58.0,-3.3417332938221085E-7,-2.49999885942539,-2.1874998622668502
59.0,5.153097717758549E-7,-2.4999989381595045,-2.1874993896991537
60.0,8.436377274263762E-7,-2.4999993714517257,-2.187499324551413
