time,stock1,stock2,stock3
0.0,-2.0,1.0,4.0
1.0,-2.4779010053858106,2.4120249315152362,2.6527500423772237
2.0,-1.8682183295728063,3.754541914953812,2.7350302556115462
3.0,-0.8200048994508743,4.5674598827787465,3.2849100424694724
4.0,0.11371232090920154,4.763900962758618,3.7527115175147188
5.0,0.6389562999305257,4.5149755470002715,3.9262369194444857
6.0,0.7256612879994544,4.086202653959931,3.8246865232265566
7.0,0.5148046063539083,3.703981837149175,3.5780464835341594
8.0,0.19995890464801103,3.4887785685941437,3.3261571224105766
9.0,-0.06367124477043615,3.4530460334989233,3.1594975430119017
10.0,-0.20051080989240025,3.5391800227521517,3.103694874775756
11.0,-0.21073857181462868,3.667983535217906,3.1348013684995406
12.0,-0.14043173532648126,3.7759121458750418,3.207070519927244
13.0,-0.04678702482312923,3.8319895351026245,3.2779526308469213
14.0,0.027018426281941378,3.8362464746011136,3.3222025554685013
15.0,0.06199006495263612,3.8075159967105323,3.3342028037211353
16.0,0.060702345136443556,3.7692016560508583,3.322267566009402
17.0,0.037881929864101174,3.7389830655758884,3.300137835614469
18.0,0.01028200381209563,3.7246479520201357,3.2798549776080352
19.0,-0.010197214166102517,3.7251547017931617,3.2680557487660815
20.0,-0.01892061551299037,3.7344827100314135,3.265687398551078
21.0,-0.01734403018296894,3.745776278824992,3.269900865367539
22.0,-0.010090375858615531,3.7541621072561964,3.2765779559981776
23.0,-0.0020257536785728766,3.7577390471225005,3.282325559666847
24.0,0.003602911583451799,3.7570995390132778,3.2854224095362388
25.0,0.0057099795617419555,3.754133902495965,3.285786548467528
26.0,0.00491532243933784,3.7508336251132994,3.28436041454935
27.0,0.0026485696198078165,3.7485285317225814,3.282365821806063
28.0,3.116144784101382E-4,3.7476641686747434,3.2807504914739103
29.0,-0.0012194613589326074,3.7479877860044364,3.2799517520156307
30.0,-0.0017056879658673228,3.7489147106502427,3.2799384727267196
31.0,-0.0013814228793309978,3.749871152739293,3.280406589581156
32.0,-6.831254573368091E-4,3.750498250635524,3.280996833272188
33.0,-1.1415007147499238E-5,3.7506978408584035,3.2814468781719723
34.0,4.002871405023253E-4,3.750565577572485,3.2816484609613545
35.0,5.0475426306175E-4,3.7502799840563497,3.2816261020050566
36.0,3.8487902223806054E-4,3.7500050479630462,3.2814759850863537
37.0,1.7240781705466486E-4,3.7498363987953383,3.281302854208958
38.0,-1.9104076027562086E-5,3.7497934699729196,3.281178618031254
39.0,-1.2836709319081905E-4,3.7498424075781682,3.2811291547393497
40.0,-1.4805598656123322E-4,3.7499293170911754,3.281143018159468
41.0,-1.0624771365741241E-4,3.750007711824795,3.2811902714492804
42.0,-4.230553057779848E-5,3.75005247760757,3.2812406277427106
43.0,1.1850938344384683E-5,3.7500605861184275,3.2812745839985804
44.0,4.040746679786619E-5,3.7500435090280444,3.2812862611554827
45.0,4.306336050432555E-5,3.7500173508212966,3.2812801809498415
46.0,2.9039873369395977E-5,3.74999517989751,3.281265534062906
47.0,9.9877197571257E-6,3.7499834778015,3.2812510071952947
48.0,-5.1983251067690425E-6,3.7499823762862032,3.2812418273938295
49.0,-1.2525052180690065E-5,3.7499881065575797,3.281239224798849
50.0,-1.242306632752174E-5,3.7499959015093145,3.2812415578181895
51.0,-7.850765438727837E-6,3.7500021190981436,3.2812460384571147
52.0,-2.226175603813514E-6,3.7500051222188278,3.2812501953780546
53.0,1.994776304444593E-6,3.7500050846354958,3.281252646638201
54.0,3.8315825588424525E-6,3.7500032157620753,3.281253173020431
55.0,3.5549315561303297E-6,3.7500009142891333,3.2812523403777347
56.0,2.096391733486453E-6,3.7499991859299326,3.281250985458068
57.0,4.5029498388741605E-7,3.7499984328176854,3.2812498055772297
58.0,-7.119556846161999E-7,3.7499985448639315,3.2812491602778318
59.0,-1.1586582601510048E-6,3.749999141161312,3.2812490736213986
60.0,-1.0090212570891986E-6,3.749999814779533,3.2812493573816286
