time,stock1,stock2,stock3
0.0,2.0,1.0,5.0
0.0707070707070707,2.585159246597577,0.09226013407317232,4.2719973076419615
0.1414141414141414,3.073587264558868,-0.5227709482219226,3.395672329266005
0.2121212121212121,3.4685862827546776,-0.8396516114533383,2.467136853112588
0.2828282828282828,3.7759096066039817,-0.879513596262492,1.5677380288990892
0.35353535353535354,4.003363364055071,-0.6854176975678449,0.7622983938278979
0.4242424242424242,4.156544193483841,-0.3081118018840435,0.10184871234384985
0.4949494949494949,4.244281614743059,0.19402377043759952,-0.3835681107213814
0.5656565656565656,4.277222293787793,0.7619475640322823,-0.6836013281734787
0.6363636363636364,4.266474762436653,1.3392557061402712,-0.8025790648204807
0.7070707070707071,4.223778780008485,1.8790953857728074,-0.7593433581070144
0.7777777777777778,4.160555440587439,2.344977110300665,-0.5827270277888074
0.8484848484848484,4.087466191442518,2.7098517946767133,-0.30796312239702267
0.9191919191919191,4.013546937044141,2.9608942325084304,0.028058326077816137
0.9898989898989898,3.946009131913463,3.096875856782044,0.38930933779689364
1.0606060606060606,3.890359140110561,3.124219173308571,0.7423876255559229
1.1313131313131313,3.8499067655019643,3.0576159116837274,1.0606214877725177
1.202020202020202,3.8259306811026366,2.9171673361172057,1.3249341726114716
1.2727272727272727,3.8182771726705997,2.7258190804339444,1.5218623775379239
1.3434343434343434,3.8253770981732838,2.5067024076866136,1.6459686031323622
1.4141414141414141,3.8445432894520035,2.28090022721415,1.6996997553604498
1.4848484848484849,3.8725751648344473,2.067541003448036,1.6894652132579941
1.5555555555555556,3.9058831398470417,1.8831270752058593,1.625614622885248
1.6262626262626263,3.9411405434638804,1.7376464283317525,1.5214766292199555
1.6969696969696968,3.9753907161253643,1.6349743114055442,1.392408956466937
1.7676767676767675,4.006174620596626,1.5769700637342894,1.2519667001475454
1.8383838383838382,4.03138160240104,1.5621412191370554,1.1139225340516012
1.909090909090909,4.0498820960477335,1.5851456425782569,0.9889017289327864
1.9797979797979797,4.06153531848814,1.6372146209526452,0.8840286752625756
2.0505050505050506,4.066496826119809,1.7100072397529855,0.8042895932854626
2.121212121212121,4.065317069686864,1.794338163365072,0.7528772572380782
2.191919191919192,4.059014457197982,1.8816748185123355,0.7297421907511793
2.2626262626262625,4.048995370503775,1.9648251629007014,0.7315828367092313
2.333333333333333,4.036593756721704,2.0382965753127276,0.7543220185859991
2.404040404040404,4.023219491371945,2.0971056795620475,0.793057719002955
2.4747474747474745,4.010141334148542,2.1383652549558128,0.8422629625444714
2.5454545454545454,3.99832416033228,2.161815328274504,0.8963835012650165
2.616161616161616,3.9884282762416885,2.1692326880793082,0.9502531000953157
2.686868686868687,3.9809501614229323,2.1621015653510987,0.9998771233400015
2.7575757575757573,3.9762110457446886,2.143098850891596,1.0414706714802278
2.8282828282828283,3.9741906648826135,2.1154988710431106,1.072866392890089
2.898989898989899,3.9745238624588413,2.08308058243543,1.0935994384110144
2.9696969696969697,3.9767887219203417,2.0489983484420007,1.10397888346913
3.04040404040404,3.98054991081059,2.0163014079527564,1.104465443738948
3.111111111111111,3.985274842236141,1.9876933542200579,1.0963417638895847
3.1818181818181817,3.990442526875211,1.9648155422102591,1.08156506113885
3.2525252525252526,3.9955479866789303,1.9482484874209078,1.062739832100674
3.323232323232323,4.000285835513555,1.9379649921235171,1.041705836406823
3.3939393939393936,4.0042939257050225,1.9341458076318783,1.0204949454426964
3.4646464646464645,4.00726648856131,1.9364722414730398,1.0011527640194742
3.535353535353535,4.009085380396327,1.9439860177265067,0.9850544467863249
3.606060606060606,4.00982008252991,1.9550892770242414,0.9729046982304027
3.6767676767676765,4.009716831376063,1.9676205255557537,0.9647493763885532
3.7474747474747474,4.008899311124823,1.9806839579171702,0.9604783915426991
3.818181818181818,4.007497562196646,1.9932765890596427,0.9600187234007984
3.888888888888889,4.005707888522647,2.0042983762018123,0.9629704667356495
3.9595959595959593,4.003729600408139,2.013074475857404,0.9686181725882151
4.03030303030303,4.001765014532635,2.0193552438352262,0.9759308482676232
4.101010101010101,3.999967516573511,2.023312074629927,0.9838744018524945
4.171717171717171,3.9983732517384314,2.0250651114360574,0.9921492990969558
4.242424242424242,3.9971474947259535,2.0245323222729343,0.9998279163630266
4.313131313131313,3.9963915954872746,2.021871717074522,1.0061956015605602
4.383838383838384,3.9961263005923118,2.017499759101616,1.0108371886247924
4.454545454545454,3.9962917532297033,2.012091364941846,1.0136369975163397
4.525252525252525,3.996747493206806,2.0065799045096715,1.014778834221201
4.595959595959596,3.997317221318038,2.0018800291458096,1.0146732072700402
4.666666666666666,3.9980120072915755,1.997692232177344,1.0134637762114889
4.737373737373737,3.9987618502635445,1.9943227787568079,1.01135335605299
4.808080808080808,3.9994912022974027,1.9920379593043762,1.008605809681951
4.878787878787879,4.000141342561192,1.9909128580597795,1.0055185558067388
4.949494949494949,4.0006703773275385,1.9908313530823043,1.002422568956679
5.02020202020202,4.001053239973652,1.9914861162507929,0.9996823794820568
5.090909090909091,4.001308535319729,1.992580585288653,0.997394698540203
5.161616161616162,4.001457946949973,1.9941128344480616,0.9954316375816258
5.232323232323232,4.001471118600597,1.9959201747595112,0.994088001474858
5.303030303030303,4.001338960303631,1.9978385367301288,0.9935328147526753
5.373737373737374,4.001074813692873,1.999707359561412,0.993798953883534
5.444444444444445,4.000714452003897,2.00136959114923,0.9947831472715715
5.515151515151515,4.000316080074045,2.002671688083822,0.9962459752566059
5.585858585858586,3.9999603343424353,2.003463615649799,0.9978118701141359
5.656565656565657,3.999726798604574,2.003655152145147,0.9990696688067953
5.727272727272727,3.9995370725570263,2.003548689574461,1.0002749614156312
5.797979797979798,3.999397897393518,2.003196627576583,1.00135089008727
5.8686868686868685,3.9993325722846396,2.002605824245188,1.0021537909627536
5.9393939393939394,3.9993505203124595,2.0018152583083797,1.002600217314487
6.0101010101010095,3.999447288470521,2.000896029128691,1.0026669395462393
6.08080808080808,3.9996045476638415,1.9999513567030829,1.0023909451931432
6.151515151515151,3.999790092708916,1.9991165816629455,1.0018694389216956
6.222222222222222,3.9999578423337145,1.998559165274097,1.0012598425297563
6.292929292929292,4.000075596954553,1.9983601781770859,1.0006973163141832
6.363636363636363,4.000191430731608,1.998252747320178,1.0000821490290035
6.434343434343434,4.000287786493638,1.9982673975903835,0.9994976138674385
6.505050505050505,4.00034692189684,1.99844059709837,0.9990239274633246
6.575757575757575,4.000358999770745,1.998779490138379,0.9987147183176545
6.646464646464646,4.000322088118224,1.9992618971882261,0.998597026798577
6.717171717171717,4.000242160115487,1.999836314909301,0.9986713051413967
6.787878787878787,4.0001330941120825,2.0004219161465677,0.9989114174485746
6.858585858585858,4.000016673630897,2.000908549928564,0.9992646396897276
6.929292929292929,3.999922587368156,2.0011567414674016,0.9996516597016284
7.0,3.9998699668974433,2.0011173258911636,0.9999928687404995
