time,stock1,stock2
0.0,5.0,-1.0
0.10126582278481013,4.504573280991916,-7.897356024986647
0.20253164556962025,3.5839944169740496,-9.519783591351805
0.3037974683544304,2.6806482308328192,-8.04656061703021
0.4050632911392405,1.978709356828754,-5.809067904175366
0.5063291139240507,1.494099665600984,-3.8357542545602548
0.6075949367088608,1.185307601826996,-2.342243652159678
0.7088607594936709,1.0051114342740397,-1.2723859433773619
0.810126582278481,0.9171102386467361,-0.5153167549727424
0.9113924050632911,0.8937727725563757,0.028071510425406676
1.0126582278481013,0.9180234773208102,0.4294499981730736
1.1139240506329113,0.9778053591030925,0.7388797791409952
1.2151898734177216,1.0656542028005886,0.9873348609557625
1.3164556962025316,1.1763266541424822,1.1929842060033375
1.4177215189873418,1.306051802909558,1.3636248438931908
1.5189873417721518,1.451384353378329,1.4993599311853885
1.620253164556962,1.608526911190446,1.5937731610829222
1.7215189873417722,1.772754985949549,1.637496456655441
1.8227848101265822,1.9381601686778445,1.6213021498800584
1.9240506329113924,2.0983444998903416,1.5344845812441599
2.0253164556962027,2.246178104244675,1.370282497236127
2.1265822784810124,2.3737540380393156,1.1403527628563082
2.2278481012658227,2.4753298086242843,0.8628132862660973
2.329113924050633,2.5476482544973678,0.5633455716866068
2.430379746835443,2.5899674727695103,0.2776104926456944
2.5316455696202533,2.6051431057041903,0.03292037724466166
2.632911392405063,2.598472681517023,-0.15250924138623134
2.7341772151898733,2.576560087428706,-0.2699345404166875
2.8354430379746836,2.5459851673841642,-0.32397077733321555
2.9367088607594938,2.5126608925066938,-0.3259493185245524
3.0379746835443036,2.481266429694456,-0.2904385155802851
3.1392405063291138,2.4546450853682766,-0.23262464175918934
3.240506329113924,2.4344557255990997,-0.16540799428605646
3.3417721518987342,2.421138070258672,-0.09879933848180315
3.4430379746835444,2.4142303127869087,-0.0394914441641287
3.5443037974683542,2.4127447339462837,0.008161918451663544
3.6455696202531644,2.415424973799404,0.04248916788145529
3.7468354430379747,2.42091872798945,0.06358272048208631
3.848101265822785,2.4278978795576247,0.0727152358272885
3.9493670886075947,2.4352964331674603,0.07199522273803345
4.050632911392405,2.4422402149992406,0.06402764420903631
4.151898734177215,2.4481060816300273,0.05153266932247248
4.253164556962025,2.4525900550479998,0.036868822312605874
4.3544303797468356,2.4555734469047317,0.022171240897235
4.455696202531645,2.4571309486991724,0.009005188234996122
4.556962025316456,2.457473321950056,-0.0016948005395360233
4.658227848101266,2.456887364279996,-0.0093994573880445
4.7594936708860756,2.4556761407926366,-0.014079948466624904
4.860759493670886,2.4541266615941177,-0.016054045196558592
4.962025316455696,2.4524986510931233,-0.015820429132025807
5.063291139240507,2.4509797394413884,-0.013977887079762226
5.1645569620253164,2.4497009818604027,-0.01114603317306104
5.265822784810126,2.4487370403684334,-0.007893278214928467
5.367088607594937,2.4481036625504125,-0.0046568116523377275
5.468354430379747,2.447781483338121,-0.0017827684765319837
5.5696202531645564,2.4477231145630807,0.0005198864687853918
5.670886075949367,2.4478663584165203,0.0021697313556681957
5.772151898734177,2.4481413101814864,0.0031590413551641707
5.8734177215189876,2.4484845435727602,0.003555677314803295
5.974683544303797,2.448844949690016,0.0034758381446908415
6.075949367088607,2.4491780992793077,0.0030536228659723648
6.177215189873418,2.44945534475144,0.0024241566235301674
6.2784810126582276,2.449664552333186,0.001702743006735981
6.379746835443038,2.449800631331201,0.0009920502651251815
6.481012658227848,2.449868225931598,0.00036492111038761727
6.582278481012658,2.4498782745541736,-0.00013794276653017083
6.6835443037974684,2.4498450520787283,-0.0004941031717985387
6.784810126582278,2.449783435980675,-0.0007039346544124765
6.886075949367089,2.4497068118309255,-0.0007854790930927307
6.987341772151899,2.4496275541283397,-0.0007633549705216686
7.0886075949367084,2.4495549513268533,-0.0006672616742639109
7.189873417721519,2.449494268279641,-0.0005258062504344292
7.291139240506329,2.449448984370955,-0.00036620861334378844
7.3924050632911396,2.449419998929436,-0.00021079790948574516
7.493670886075949,2.449405881814267,-7.348567729271565e-05
7.594936708860759,2.449404273713691,3.58016019624048e-05
7.69620253164557,2.449411993578699,0.0001121337396183737
7.7974683544303796,2.4494258417563697,0.0001566717131450683
7.898734177215189,2.449442779352163,0.000173399077344328
8.0,2.4494601946822243,0.00016755932153848712
