time,stock1,stock2,stock3
0.0,1.0,0.0,3.0
0.0707070707070707,1.872473946442525,-0.2770261144463344,2.2514758213453696
0.1414141414141414,2.539553183970457,-0.32954909478176964,1.5202686319758993
0.2121212121212121,3.0391486742412623,-0.18831724281164622,0.8617283998555296
0.2828282828282828,3.4019086127757747,0.10506047249441136,0.31689825653649295
0.35353535353535354,3.6533346126680497,0.5033859345583866,-0.08818307870579267
0.4242424242424242,3.816472231366681,0.9589649364305879,-0.34366797601326515
0.4949494949494949,3.9106492932031185,1.4260031211507114,-0.4522138334966312
0.5656565656565656,3.9535483937692213,1.865857151121445,-0.42811385966809845
0.6363636363636364,3.9605924951333735,2.2480255845237376,-0.2940984629779798
0.7070707070707071,3.9448048489686283,2.5503391769657533,-0.07811828859090825
0.7777777777777778,3.9171948567940102,2.7617640555295573,0.19009235071656527
0.8484848484848484,3.8863935627531356,2.879696698003745,0.48097335798355806
0.9191919191919191,3.85883966057514,2.9089991865471867,0.7674510567545398
0.9898989898989898,3.8388129739633228,2.861360687046422,1.028009853912849
1.0606060606060606,3.828694142999546,2.752604016033894,1.245788411174118
1.1313131313131313,3.82927288768106,2.601022801526044,1.4094702065394002
1.202020202020202,3.8399416617493927,2.425130478721444,1.5151091807778232
1.2727272727272727,3.859157269339986,2.242202958004049,1.5636420264552267
1.3434343434343434,3.8845826656906217,2.069058744695865,1.5595056931047797
1.4141414141414141,3.913726102092389,1.9182419076217725,1.5108780692185464
1.4848484848484849,3.944097326190225,1.7972733291703584,1.429356906611644
1.5555555555555556,3.9734967456805306,1.7105483760162563,1.3262056110938518
1.6262626262626263,3.9997135790803386,1.6606475104137925,1.2133909602343826
1.6969696969696968,4.02118475224938,1.6464130171766875,1.1016782609525508
1.7676767676767675,4.037199993971931,1.6628199629843539,0.9994683660434021
1.8383838383838382,4.047649011085359,1.7028795195817035,0.9128229438512028
1.909090909090909,4.052482833488964,1.7603664121174687,0.846543802599981
1.9797979797979797,4.052153288309069,1.8278176067824423,0.8033505026736971
2.0505050505050506,4.0475409018251,1.8983979087441016,0.7829690684642333
2.121212121212121,4.039837733470227,1.9661702802387684,0.7826240948483636
2.191919191919192,4.030073869638303,2.026378697275943,0.7995742736081197
2.2626262626262625,4.019422656469278,2.074742691336064,0.8298720142069348
2.333333333333333,4.008889792875434,2.109055564537046,0.8691227838047934
2.404040404040404,3.9992760354160435,2.1293063558433905,0.9126195215083691
2.4747474747474745,3.9911352131755047,2.1365251105103518,0.9563795655672196
2.5454545454545454,3.9849398007616252,2.1317612089878657,0.9968606104469376
2.616161616161616,3.980976814069326,2.117073816559897,1.03092419151755
2.686868686868687,3.97922531869088,2.0951315329631512,1.0568420960199163
2.7575757575757573,3.9793621640979997,2.0691822116559826,1.0742831531482488
2.8282828282828283,3.981072826175925,2.041711280421971,1.0833899956601203
2.898989898989899,3.9840217269285376,2.015196185942996,1.0844297646182581
2.9696969696969697,3.987786539383431,1.9918516232861292,1.0783725735599028
3.04040404040404,3.9919449595679577,1.9730406358085386,1.0667850933079779
3.111111111111111,3.9960776350174285,1.9592739661397538,1.051813531070155
3.1818181818181817,3.999945376024305,1.950491690280089,1.0349277615530579
3.2525252525252526,4.003254485619495,1.9469070429646165,1.0177287534280675
3.323232323232323,4.005732967602037,1.9483770084992236,1.0019380681647811
3.3939393939393936,4.00726492570953,1.9542079225324367,0.9887327280740262
